Timestamp,Occupancy,Capacity
07-10-2016 12:03,1208,3103
07-10-2016 12:03,363,470
07-10-2016 12:30,498,2803
07-10-2016 12:30,696,1322
07-10-2016 12:30,274,387
07-10-2016 12:30,1125,2937
07-10-2016 12:30,665,687
07-10-2016 12:30,362,470
07-10-2016 12:30,544,690
07-10-2016 12:30,307,485
07-10-2016 12:30,681,1200
07-10-2016 12:30,1196,3103
07-10-2016 12:30,1262,1920
07-10-2016 12:30,206,577
07-10-2016 12:30,2669,3883
07-10-2016 12:30,1361,2009
07-10-2016 13:04,682,1200
07-10-2016 13:04,1190,3103
07-10-2016 13:04,667,687
07-10-2016 13:04,298,485
07-10-2016 13:04,1124,2937
07-10-2016 13:04,200,577
07-10-2016 13:04,511,2803
07-10-2016 13:04,2676,3883
07-10-2016 13:04,540,690
07-10-2016 13:04,699,1322
07-10-2016 13:04,1366,2009
07-10-2016 13:04,360,470
07-10-2016 13:04,286,387
07-10-2016 13:04,1267,1920
07-10-2016 13:24,286,485
07-10-2016 13:30,679,1200
07-10-2016 13:30,542,690
07-10-2016 13:30,1337,2009
07-10-2016 13:30,1158,3103
07-10-2016 13:30,653,687
07-10-2016 13:30,201,577
07-10-2016 13:30,286,387
07-10-2016 13:30,1256,1920
07-10-2016 13:30,363,470
07-10-2016 13:30,1112,2937
07-10-2016 13:30,507,2803
07-10-2016 13:30,684,1322
07-10-2016 13:30,2623,3883
07-10-2016 13:57,279,485
07-10-2016 14:03,1125,3103
07-10-2016 14:03,494,2803
07-10-2016 14:03,1112,2937
07-10-2016 14:03,545,690
07-10-2016 14:03,367,470
07-10-2016 14:03,2582,3883
07-10-2016 14:03,1311,2009
07-10-2016 14:03,193,577
07-10-2016 14:03,676,1200
07-10-2016 14:03,1245,1920
07-10-2016 14:03,286,387
07-10-2016 14:03,675,1322
07-10-2016 14:03,636,687
07-10-2016 14:24,281,485
07-10-2016 14:30,181,577
07-10-2016 14:30,280,387
07-10-2016 14:30,1088,2937
07-10-2016 14:30,668,1322
07-10-2016 14:30,2498,3883
07-10-2016 14:30,1284,2009
07-10-2016 14:30,1205,1920
07-10-2016 14:30,1087,3103
07-10-2016 14:30,470,2803
07-10-2016 14:30,527,690
07-10-2016 14:30,654,1200
07-10-2016 14:30,616,687
07-10-2016 14:30,352,470
07-10-2016 15:04,624,1322
07-10-2016 15:04,1180,1920
07-10-2016 15:04,434,2803
07-10-2016 15:04,1039,3103
07-10-2016 15:04,267,485
07-10-2016 15:04,260,387
07-10-2016 15:04,172,577
07-10-2016 15:04,1042,2937
07-10-2016 15:04,598,687
07-10-2016 15:04,1222,2009
07-10-2016 15:04,634,1200
07-10-2016 15:04,515,690
07-10-2016 15:04,2355,3883
07-10-2016 15:04,347,470
07-10-2016 15:30,1184,2009
07-10-2016 15:30,2254,3883
07-10-2016 15:30,159,577
07-10-2016 15:30,1130,1920
07-10-2016 15:30,333,470
07-10-2016 15:30,253,387
07-10-2016 15:30,256,485
07-10-2016 15:30,602,1322
07-10-2016 15:30,495,690
07-10-2016 15:30,582,687
07-10-2016 15:30,616,1200
07-10-2016 15:30,420,2803
07-10-2016 15:30,1004,2937
07-10-2016 15:30,1005,3103
07-10-2016 15:57,542,687
07-10-2016 15:57,564,1322
07-10-2016 15:57,959,2937
07-10-2016 15:57,2123,3883
07-10-2016 15:57,240,387
07-10-2016 15:57,586,1200
07-10-2016 15:57,158,577
07-10-2016 15:57,475,690
07-10-2016 15:57,1051,1920
07-10-2016 15:57,324,470
07-10-2016 15:57,395,2803
07-10-2016 15:57,1106,2009
07-10-2016 15:57,239,485
07-10-2016 15:57,936,3103
07-10-2016 16:30,298,470
07-10-2016 16:30,434,690
07-10-2016 16:30,1830,3883
07-10-2016 16:30,236,485
07-10-2016 16:30,906,1920
07-10-2016 16:30,132,577
07-10-2016 16:30,216,387
07-10-2016 16:30,341,2803
07-10-2016 16:30,1066,2009
07-10-2016 16:30,896,3103
07-10-2016 16:30,531,1322
07-10-2016 16:30,503,1200
07-10-2016 16:30,535,687
07-10-2016 16:30,886,2937
08-10-2016 07:50,111,1200
08-10-2016 07:57,304,1920
08-10-2016 07:57,392,687
08-10-2016 07:57,343,2937
08-10-2016 07:57,206,485
08-10-2016 07:57,58,577
08-10-2016 07:57,56,387
08-10-2016 07:57,524,3883
08-10-2016 07:57,82,690
08-10-2016 07:57,628,3103
08-10-2016 07:57,52,470
08-10-2016 07:57,86,2803
08-10-2016 07:57,691,2009
08-10-2016 07:57,299,1322
08-10-2016 08:30,70,387
08-10-2016 08:30,367,2937
08-10-2016 08:30,125,1200
08-10-2016 08:30,337,1920
08-10-2016 08:30,711,2009
08-10-2016 08:30,54,470
08-10-2016 08:30,211,485
08-10-2016 08:30,86,690
08-10-2016 08:30,644,3103
08-10-2016 08:30,577,3883
08-10-2016 08:30,318,1322
08-10-2016 08:30,110,2803
08-10-2016 08:30,393,687
08-10-2016 08:30,61,577
08-10-2016 08:57,61,470
08-10-2016 08:57,217,485
08-10-2016 08:57,75,577
08-10-2016 08:57,357,1322
08-10-2016 08:57,92,387
08-10-2016 08:57,397,1920
08-10-2016 08:57,93,690
08-10-2016 08:57,149,1200
08-10-2016 08:57,757,2009
08-10-2016 08:57,674,3103
08-10-2016 08:57,662,3883
08-10-2016 08:57,149,2803
08-10-2016 08:57,402,2937
08-10-2016 08:57,400,687
08-10-2016 09:30,822,2009
08-10-2016 09:30,195,2803
08-10-2016 09:30,60,470
08-10-2016 09:30,128,387
08-10-2016 09:30,455,1920
08-10-2016 09:30,177,1200
08-10-2016 09:30,91,690
08-10-2016 09:30,214,485
08-10-2016 09:30,401,1322
08-10-2016 09:30,421,687
08-10-2016 09:30,702,3103
08-10-2016 09:30,763,3883
08-10-2016 09:30,433,2937
08-10-2016 09:30,104,577
08-10-2016 10:04,532,1920
08-10-2016 10:04,158,577
08-10-2016 10:04,216,485
08-10-2016 10:04,170,387
08-10-2016 10:04,227,1200
08-10-2016 10:04,891,2009
08-10-2016 10:04,95,690
08-10-2016 10:04,481,2937
08-10-2016 10:04,256,2803
08-10-2016 10:04,63,470
08-10-2016 10:04,733,3103
08-10-2016 10:04,431,687
08-10-2016 10:04,460,1322
08-10-2016 10:04,907,3883
08-10-2016 10:30,108,690
08-10-2016 10:30,442,687
08-10-2016 10:30,212,485
08-10-2016 10:30,262,1200
08-10-2016 10:30,759,3103
08-10-2016 10:30,488,1322
08-10-2016 10:30,191,577
08-10-2016 10:30,1001,3883
08-10-2016 10:30,584,1920
08-10-2016 10:30,930,2009
08-10-2016 10:30,76,470
08-10-2016 10:30,303,2803
08-10-2016 10:30,198,387
08-10-2016 10:30,518,2937
08-10-2016 10:57,626,1920
08-10-2016 10:57,543,2937
08-10-2016 10:57,88,470
08-10-2016 10:57,955,2009
08-10-2016 10:57,209,485
08-10-2016 10:57,349,2803
08-10-2016 10:57,788,3103
08-10-2016 10:57,446,687
08-10-2016 10:57,216,387
08-10-2016 10:57,1069,3883
08-10-2016 10:57,509,1322
08-10-2016 10:57,289,1200
08-10-2016 10:57,223,577
08-10-2016 10:57,118,690
08-10-2016 11:30,254,577
08-10-2016 11:30,701,1920
08-10-2016 11:30,530,1322
08-10-2016 11:30,558,2937
08-10-2016 11:30,818,3103
08-10-2016 11:30,97,470
08-10-2016 11:30,119,690
08-10-2016 11:30,233,387
08-10-2016 11:30,388,2803
08-10-2016 11:30,987,2009
08-10-2016 11:30,1190,3883
08-10-2016 11:30,457,687
08-10-2016 11:30,206,485
08-10-2016 11:30,337,1200
08-10-2016 12:04,585,2937
08-10-2016 12:04,1313,3883
08-10-2016 12:04,763,1920
08-10-2016 12:04,569,1322
08-10-2016 12:04,103,470
08-10-2016 12:04,206,485
08-10-2016 12:04,859,3103
08-10-2016 12:04,478,687
08-10-2016 12:04,126,690
08-10-2016 12:04,1047,2009
08-10-2016 12:04,306,577
08-10-2016 12:04,371,1200
08-10-2016 12:04,428,2803
08-10-2016 12:04,253,387
08-10-2016 12:24,212,485
08-10-2016 12:30,805,1920
08-10-2016 12:30,457,2803
08-10-2016 12:30,1396,3883
08-10-2016 12:30,1104,2009
08-10-2016 12:30,102,470
08-10-2016 12:30,270,387
08-10-2016 12:30,607,1322
08-10-2016 12:30,394,1200
08-10-2016 12:30,127,690
08-10-2016 12:30,611,2937
08-10-2016 12:30,898,3103
08-10-2016 12:30,497,687
08-10-2016 12:30,320,577
08-10-2016 13:04,225,485
08-10-2016 13:04,348,577
08-10-2016 13:04,502,2803
08-10-2016 13:04,141,690
08-10-2016 13:04,529,687
08-10-2016 13:04,855,1920
08-10-2016 13:04,672,1322
08-10-2016 13:04,116,470
08-10-2016 13:04,1479,3883
08-10-2016 13:04,301,387
08-10-2016 13:04,435,1200
08-10-2016 13:04,1201,2009
08-10-2016 13:04,955,3103
08-10-2016 13:04,667,2937
08-10-2016 13:30,542,2803
08-10-2016 13:30,720,2937
08-10-2016 13:30,357,577
08-10-2016 13:30,1501,3883
08-10-2016 13:30,240,485
08-10-2016 13:30,875,1920
08-10-2016 13:30,1257,2009
08-10-2016 13:30,451,1200
08-10-2016 13:30,539,687
08-10-2016 13:30,150,690
08-10-2016 13:30,330,387
08-10-2016 13:30,718,1322
08-10-2016 13:30,126,470
08-10-2016 13:30,991,3103
08-10-2016 14:03,758,2937
08-10-2016 14:03,160,690
08-10-2016 14:03,570,2803
08-10-2016 14:03,1058,3103
08-10-2016 14:03,572,687
08-10-2016 14:03,765,1322
08-10-2016 14:03,1337,2009
08-10-2016 14:03,135,470
08-10-2016 14:03,257,485
08-10-2016 14:03,1551,3883
08-10-2016 14:03,341,387
08-10-2016 14:03,917,1920
08-10-2016 14:03,479,1200
08-10-2016 14:03,395,577
08-10-2016 14:30,1099,3103
08-10-2016 14:30,785,2937
08-10-2016 14:30,593,687
08-10-2016 14:30,925,1920
08-10-2016 14:30,345,387
08-10-2016 14:30,1579,3883
08-10-2016 14:30,1388,2009
08-10-2016 14:30,168,690
08-10-2016 14:30,141,470
08-10-2016 14:30,272,485
08-10-2016 14:30,400,577
08-10-2016 14:30,497,1200
08-10-2016 14:30,579,2803
08-10-2016 14:30,795,1322
08-10-2016 14:57,187,690
08-10-2016 14:57,526,1200
08-10-2016 14:57,600,687
08-10-2016 14:57,954,1920
08-10-2016 14:57,337,387
08-10-2016 14:57,1118,3103
08-10-2016 14:57,1600,3883
08-10-2016 14:57,799,2937
08-10-2016 14:57,1387,2009
08-10-2016 14:57,161,470
08-10-2016 14:57,275,485
08-10-2016 14:57,395,577
08-10-2016 14:57,787,1322
08-10-2016 14:57,580,2803
08-10-2016 15:30,924,1920
08-10-2016 15:30,185,690
08-10-2016 15:30,802,2937
08-10-2016 15:30,513,1200
08-10-2016 15:30,1421,2009
08-10-2016 15:30,575,2803
08-10-2016 15:30,158,470
08-10-2016 15:30,1118,3103
08-10-2016 15:30,614,687
08-10-2016 15:30,807,1322
08-10-2016 15:30,406,577
08-10-2016 15:30,344,387
08-10-2016 15:30,273,485
08-10-2016 15:30,1577,3883
08-10-2016 15:57,275,485
08-10-2016 16:04,170,470
08-10-2016 16:04,381,577
08-10-2016 16:04,865,1920
08-10-2016 16:04,1393,2009
08-10-2016 16:04,1464,3883
08-10-2016 16:04,810,2937
08-10-2016 16:04,482,1200
08-10-2016 16:04,197,690
08-10-2016 16:04,573,2803
08-10-2016 16:04,612,687
08-10-2016 16:04,781,1322
08-10-2016 16:04,338,387
08-10-2016 16:04,1122,3103
08-10-2016 16:30,1337,2009
08-10-2016 16:30,537,2803
08-10-2016 16:30,180,470
08-10-2016 16:30,610,687
08-10-2016 16:30,727,1322
08-10-2016 16:30,365,577
08-10-2016 16:30,213,690
08-10-2016 16:30,1126,3103
08-10-2016 16:30,296,387
08-10-2016 16:30,782,1920
08-10-2016 16:30,275,485
08-10-2016 16:30,784,2937
08-10-2016 16:30,1322,3883
08-10-2016 16:30,433,1200
09-10-2016 08:04,386,2937
09-10-2016 08:04,288,687
09-10-2016 08:04,528,3103
09-10-2016 08:04,42,577
09-10-2016 08:04,102,1200
09-10-2016 08:04,101,2803
09-10-2016 08:04,639,2009
09-10-2016 08:04,561,3883
09-10-2016 08:04,89,387
09-10-2016 08:04,42,470
09-10-2016 08:04,351,1322
09-10-2016 08:04,69,690
09-10-2016 08:04,285,1920
09-10-2016 08:04,228,485
09-10-2016 08:24,227,485
09-10-2016 08:30,641,2009
09-10-2016 08:30,42,577
09-10-2016 08:30,68,690
09-10-2016 08:30,530,3103
09-10-2016 08:30,387,2937
09-10-2016 08:30,41,470
09-10-2016 08:30,55,1200
09-10-2016 08:30,248,1920
09-10-2016 08:30,92,387
09-10-2016 08:30,353,1322
09-10-2016 08:30,530,3883
09-10-2016 08:30,107,2803
09-10-2016 08:30,288,687
09-10-2016 08:57,226,485
09-10-2016 09:04,41,470
09-10-2016 09:04,66,690
09-10-2016 09:04,286,687
09-10-2016 09:04,107,387
09-10-2016 09:04,43,577
09-10-2016 09:04,543,3883
09-10-2016 09:04,654,2009
09-10-2016 09:04,368,1322
09-10-2016 09:04,535,3103
09-10-2016 09:04,130,2803
09-10-2016 09:04,399,2937
09-10-2016 09:04,259,1920
09-10-2016 09:04,62,1200
09-10-2016 09:24,228,485
09-10-2016 09:30,158,2803
09-10-2016 09:30,292,687
09-10-2016 09:30,381,1322
09-10-2016 09:30,413,2937
09-10-2016 09:30,282,1920
09-10-2016 09:30,86,1200
09-10-2016 09:30,41,470
09-10-2016 09:30,561,3103
09-10-2016 09:30,673,2009
09-10-2016 09:30,43,577
09-10-2016 09:30,66,690
09-10-2016 09:30,118,387
09-10-2016 09:30,575,3883
09-10-2016 09:57,577,3103
09-10-2016 09:57,50,577
09-10-2016 09:57,71,690
09-10-2016 09:57,230,485
09-10-2016 09:57,300,687
09-10-2016 09:57,176,2803
09-10-2016 09:57,129,387
09-10-2016 09:57,297,1920
09-10-2016 09:57,97,1200
09-10-2016 09:57,46,470
09-10-2016 09:57,369,1322
09-10-2016 09:57,430,2937
09-10-2016 09:57,595,3883
09-10-2016 09:57,669,2009
09-10-2016 10:30,397,1322
09-10-2016 10:30,626,3883
09-10-2016 10:30,226,485
09-10-2016 10:30,64,470
09-10-2016 10:30,156,387
09-10-2016 10:30,603,3103
09-10-2016 10:30,700,2009
09-10-2016 10:30,472,2937
09-10-2016 10:30,230,2803
09-10-2016 10:30,103,1200
09-10-2016 10:30,90,690
09-10-2016 10:30,64,577
09-10-2016 10:30,303,687
09-10-2016 10:30,308,1920
09-10-2016 11:04,298,2803
09-10-2016 11:04,624,3103
09-10-2016 11:04,100,577
09-10-2016 11:04,300,687
09-10-2016 11:04,332,1920
09-10-2016 11:04,455,1322
09-10-2016 11:04,115,1200
09-10-2016 11:04,221,485
09-10-2016 11:04,517,2937
09-10-2016 11:04,195,387
09-10-2016 11:04,673,3883
09-10-2016 11:04,101,690
09-10-2016 11:04,755,2009
09-10-2016 11:04,72,470
09-10-2016 11:30,506,1322
09-10-2016 11:30,109,690
09-10-2016 11:30,727,3883
09-10-2016 11:30,222,485
09-10-2016 11:30,354,2803
09-10-2016 11:30,380,1920
09-10-2016 11:30,82,470
09-10-2016 11:30,660,3103
09-10-2016 11:30,306,687
09-10-2016 11:30,553,2937
09-10-2016 11:30,222,387
09-10-2016 11:30,812,2009
09-10-2016 11:30,157,1200
09-10-2016 11:30,126,577
09-10-2016 11:57,417,1920
09-10-2016 11:57,108,690
09-10-2016 11:57,179,1200
09-10-2016 11:57,787,3883
09-10-2016 11:57,395,2803
09-10-2016 11:57,247,387
09-10-2016 11:57,80,470
09-10-2016 11:57,668,3103
09-10-2016 11:57,148,577
09-10-2016 11:57,302,687
09-10-2016 11:57,218,485
09-10-2016 11:57,847,2009
09-10-2016 11:57,545,1322
09-10-2016 11:57,572,2937
09-10-2016 12:30,170,577
09-10-2016 12:30,668,3103
09-10-2016 12:30,593,2937
09-10-2016 12:30,302,687
09-10-2016 12:30,447,2803
09-10-2016 12:30,74,470
09-10-2016 12:30,208,485
09-10-2016 12:30,96,690
09-10-2016 12:30,601,1322
09-10-2016 12:30,903,2009
09-10-2016 12:30,850,3883
09-10-2016 12:30,289,387
09-10-2016 12:30,465,1920
09-10-2016 12:30,206,1200
09-10-2016 13:04,639,2937
09-10-2016 13:04,95,470
09-10-2016 13:04,214,1200
09-10-2016 13:04,485,2803
09-10-2016 13:04,189,577
09-10-2016 13:04,946,2009
09-10-2016 13:04,113,690
09-10-2016 13:04,480,1920
09-10-2016 13:04,204,485
09-10-2016 13:04,875,3883
09-10-2016 13:04,636,1322
09-10-2016 13:04,322,387
09-10-2016 13:04,310,687
09-10-2016 13:04,677,3103
09-10-2016 13:30,978,2009
09-10-2016 13:30,487,1920
09-10-2016 13:30,497,2803
09-10-2016 13:30,201,485
09-10-2016 13:30,95,470
09-10-2016 13:30,113,690
09-10-2016 13:30,223,1200
09-10-2016 13:30,313,687
09-10-2016 13:30,883,3883
09-10-2016 13:30,665,1322
09-10-2016 13:30,667,3103
09-10-2016 13:30,658,2937
09-10-2016 13:30,344,387
09-10-2016 13:30,205,577
09-10-2016 14:03,226,1200
09-10-2016 14:03,1033,2009
09-10-2016 14:03,685,1322
09-10-2016 14:03,487,1920
09-10-2016 14:03,908,3883
09-10-2016 14:03,696,3103
09-10-2016 14:03,480,2803
09-10-2016 14:03,208,577
09-10-2016 14:03,210,485
09-10-2016 14:03,685,2937
09-10-2016 14:03,348,687
09-10-2016 14:03,342,387
09-10-2016 14:03,133,690
09-10-2016 14:03,115,470
09-10-2016 14:30,683,2937
09-10-2016 14:30,1036,2009
09-10-2016 14:30,209,577
09-10-2016 14:30,344,387
09-10-2016 14:30,355,687
09-10-2016 14:30,687,3103
09-10-2016 14:30,120,470
09-10-2016 14:30,137,690
09-10-2016 14:30,930,3883
09-10-2016 14:30,681,1322
09-10-2016 14:30,202,485
09-10-2016 14:30,241,1200
09-10-2016 14:30,474,2803
09-10-2016 14:30,497,1920
09-10-2016 15:04,689,3103
09-10-2016 15:04,696,2937
09-10-2016 15:04,213,485
09-10-2016 15:04,444,2803
09-10-2016 15:04,1046,2009
09-10-2016 15:04,478,1920
09-10-2016 15:04,889,3883
09-10-2016 15:04,682,1322
09-10-2016 15:04,134,470
09-10-2016 15:04,227,1200
09-10-2016 15:04,151,690
09-10-2016 15:04,332,387
09-10-2016 15:04,364,687
09-10-2016 15:04,191,577
09-10-2016 15:30,1017,2009
09-10-2016 15:30,415,2803
09-10-2016 15:30,651,1322
09-10-2016 15:30,454,1920
09-10-2016 15:30,210,1200
09-10-2016 15:30,675,2937
09-10-2016 15:30,833,3883
09-10-2016 15:30,314,387
09-10-2016 15:30,685,3103
09-10-2016 15:30,143,690
09-10-2016 15:30,123,470
09-10-2016 15:30,218,485
09-10-2016 15:30,366,687
09-10-2016 15:30,180,577
09-10-2016 16:03,364,687
09-10-2016 16:03,364,2803
09-10-2016 16:03,604,1322
09-10-2016 16:03,155,690
09-10-2016 16:03,968,2009
09-10-2016 16:03,155,577
09-10-2016 16:03,421,1920
09-10-2016 16:03,135,470
09-10-2016 16:03,212,485
09-10-2016 16:03,654,3103
09-10-2016 16:03,286,387
09-10-2016 16:03,191,1200
09-10-2016 16:03,761,3883
09-10-2016 16:03,653,2937
09-10-2016 16:30,133,577
09-10-2016 16:30,160,690
09-10-2016 16:30,269,387
09-10-2016 16:30,576,1322
09-10-2016 16:30,328,2803
09-10-2016 16:30,676,3883
09-10-2016 16:30,911,2009
09-10-2016 16:30,335,687
09-10-2016 16:30,143,470
09-10-2016 16:30,210,485
09-10-2016 16:30,604,3103
09-10-2016 16:30,639,2937
09-10-2016 16:30,163,1200
09-10-2016 16:30,375,1920
10-10-2016 08:04,168,690
10-10-2016 08:04,301,1322
10-10-2016 08:04,540,3103
10-10-2016 08:04,455,2937
10-10-2016 08:04,1071,3883
10-10-2016 08:04,201,1200
10-10-2016 08:04,550,2009
10-10-2016 08:04,74,387
10-10-2016 08:04,152,2803
10-10-2016 08:04,249,687
10-10-2016 08:04,54,577
10-10-2016 08:04,213,485
10-10-2016 08:04,540,1920
10-10-2016 08:04,115,470
10-10-2016 08:30,285,687
10-10-2016 08:30,601,2937
10-10-2016 08:30,231,485
10-10-2016 08:30,270,1200
10-10-2016 08:30,621,3103
10-10-2016 08:30,199,2803
10-10-2016 08:30,629,2009
10-10-2016 08:30,667,1920
10-10-2016 08:30,196,470
10-10-2016 08:30,1424,3883
10-10-2016 08:30,94,387
10-10-2016 08:30,276,690
10-10-2016 08:30,56,577
10-10-2016 08:30,344,1322
10-10-2016 09:04,751,2009
10-10-2016 09:04,269,2803
10-10-2016 09:04,354,687
10-10-2016 09:04,876,1920
10-10-2016 09:04,123,387
10-10-2016 09:04,255,485
10-10-2016 09:04,270,470
10-10-2016 09:04,408,690
10-10-2016 09:04,1967,3883
10-10-2016 09:04,755,3103
10-10-2016 09:04,402,1200
10-10-2016 09:04,397,1322
10-10-2016 09:04,786,2937
10-10-2016 09:04,65,577
10-10-2016 09:30,315,2803
10-10-2016 09:30,153,387
10-10-2016 09:30,861,2009
10-10-2016 09:30,408,687
10-10-2016 09:30,1049,1920
10-10-2016 09:30,522,1200
10-10-2016 09:30,73,577
10-10-2016 09:30,318,470
10-10-2016 09:30,480,690
10-10-2016 09:30,2358,3883
10-10-2016 09:30,453,1322
10-10-2016 09:30,846,3103
10-10-2016 09:30,909,2937
10-10-2016 09:30,276,485
10-10-2016 10:03,2694,3883
10-10-2016 10:03,517,1322
10-10-2016 10:03,541,690
10-10-2016 10:03,622,1200
10-10-2016 10:03,466,687
10-10-2016 10:03,1025,2937
10-10-2016 10:03,945,3103
10-10-2016 10:03,367,2803
10-10-2016 10:03,186,387
10-10-2016 10:03,92,577
10-10-2016 10:03,298,485
10-10-2016 10:03,983,2009
10-10-2016 10:03,362,470
10-10-2016 10:03,1200,1920
10-10-2016 10:30,113,577
10-10-2016 10:30,314,485
10-10-2016 10:30,1093,2937
10-10-2016 10:30,559,690
10-10-2016 10:30,1071,2009
10-10-2016 10:30,646,1200
10-10-2016 10:30,377,470
10-10-2016 10:30,1238,1920
10-10-2016 10:30,1010,3103
10-10-2016 10:30,416,2803
10-10-2016 10:30,500,687
10-10-2016 10:30,220,387
10-10-2016 10:30,2806,3883
10-10-2016 10:30,571,1322
10-10-2016 10:57,380,470
10-10-2016 10:57,235,387
10-10-2016 10:57,1112,2009
10-10-2016 10:57,564,690
10-10-2016 10:57,683,1200
10-10-2016 10:57,144,577
10-10-2016 10:57,1120,2937
10-10-2016 10:57,511,687
10-10-2016 10:57,2903,3883
10-10-2016 10:57,1281,1920
10-10-2016 10:57,436,2803
10-10-2016 10:57,1035,3103
10-10-2016 10:57,323,485
10-10-2016 10:57,601,1322
10-10-2016 11:30,149,577
10-10-2016 11:30,1158,2937
10-10-2016 11:30,2948,3883
10-10-2016 11:30,1152,2009
10-10-2016 11:30,708,1200
10-10-2016 11:30,580,690
10-10-2016 11:30,384,470
10-10-2016 11:30,247,387
10-10-2016 11:30,1300,1920
10-10-2016 11:30,1068,3103
10-10-2016 11:30,526,687
10-10-2016 11:30,331,485
10-10-2016 11:30,626,1322
10-10-2016 11:30,458,2803
10-10-2016 11:44,330,485
10-10-2016 11:57,641,1322
10-10-2016 11:57,1178,2009
10-10-2016 11:57,615,690
10-10-2016 11:57,159,577
10-10-2016 11:57,407,470
10-10-2016 11:57,2992,3883
10-10-2016 11:57,255,387
10-10-2016 11:57,537,687
10-10-2016 11:57,471,2803
10-10-2016 11:57,1193,2937
10-10-2016 11:57,1324,1920
10-10-2016 11:57,1081,3103
10-10-2016 11:57,726,1200
10-10-2016 12:30,717,1200
10-10-2016 12:30,491,2803
10-10-2016 12:30,624,690
10-10-2016 12:30,414,470
10-10-2016 12:30,657,1322
10-10-2016 12:30,1093,3103
10-10-2016 12:30,326,485
10-10-2016 12:30,1221,2937
10-10-2016 12:30,3014,3883
10-10-2016 12:30,171,577
10-10-2016 12:30,1331,1920
10-10-2016 12:30,547,687
10-10-2016 12:30,1204,2009
10-10-2016 12:30,271,387
10-10-2016 13:04,1335,1920
10-10-2016 13:04,1091,3103
10-10-2016 13:04,412,470
10-10-2016 13:04,554,687
10-10-2016 13:04,293,387
10-10-2016 13:04,684,1322
10-10-2016 13:04,504,2803
10-10-2016 13:04,625,690
10-10-2016 13:04,1238,2009
10-10-2016 13:04,3024,3883
10-10-2016 13:04,176,577
10-10-2016 13:04,715,1200
10-10-2016 13:04,1244,2937
10-10-2016 13:04,326,485
10-10-2016 13:30,603,690
10-10-2016 13:30,2988,3883
10-10-2016 13:30,505,2803
10-10-2016 13:30,1219,2937
10-10-2016 13:30,172,577
10-10-2016 13:30,689,1322
10-10-2016 13:30,715,1200
10-10-2016 13:30,406,470
10-10-2016 13:30,293,387
10-10-2016 13:30,323,485
10-10-2016 13:30,1327,1920
10-10-2016 13:30,1082,3103
10-10-2016 13:30,1236,2009
10-10-2016 13:30,547,687
10-10-2016 14:03,1214,2009
10-10-2016 14:03,532,687
